Unnamed: 0,name,full_name,description,forks_count,stargazers_count,watchers_count,open_issues_count
3333,perl-Capture-Tiny,src-openeuler/perl-Capture-Tiny,,1,0,130,0
4785,phodav,src-openeuler/phodav,,6,0,130,0
3442,perl-Crypt-OpenSSL-RSA,src-openeuler/perl-Crypt-OpenSSL-RSA,,3,0,130,0
3337,perl-Carp-Clan,src-openeuler/perl-Carp-Clan,,2,0,130,0
1883,libappstream-glib,src-openeuler/libappstream-glib,,4,0,130,0
2514,multilib-rpm-config,src-openeuler/multilib-rpm-config,,3,0,130,1
4751,perl-inc-latest,src-openeuler/perl-inc-latest,,1,0,130,0
3398,perl-Config-AutoConf,src-openeuler/perl-Config-AutoConf,,1,0,130,0
4622,perl-TimeDate,src-openeuler/perl-TimeDate,,7,0,130,0
221,autoconf-archive,src-openeuler/autoconf-archive,,3,0,130,0
222,autoconf213,src-openeuler/autoconf213,,3,0,130,0
4757,perl-libintl-perl,src-openeuler/perl-libintl-perl,,3,0,130,0
226,automoc,src-openeuler/automoc,Automatic moc for Qt 4.,2,0,130,0
4759,perl-libwww-perl,src-openeuler/perl-libwww-perl,,8,0,130,0
4760,perl-libxml-perl,src-openeuler/perl-libxml-perl,,1,0,130,0
4761,perl-local-lib,src-openeuler/perl-local-lib,Create and use a local lib/ for perl modules,2,0,130,0
6509,python2-typing,src-openeuler/python2-typing,,2,0,130,1
1387,ilmbase,src-openeuler/ilmbase,,3,0,130,0
4710,perl-XML-SAX-Base,src-openeuler/perl-XML-SAX-Base,,1,0,130,0
4635,perl-Try-Tiny,src-openeuler/perl-Try-Tiny,,1,0,130,0
4678,perl-WWW-RobotRules,src-openeuler/perl-WWW-RobotRules,,1,0,130,0
1408,intel-cmt-cat,src-openeuler/intel-cmt-cat,,2,0,130,0
4666,perl-Unicode-UTF8,src-openeuler/perl-Unicode-UTF8,,2,0,130,0
2545,nasm,src-openeuler/nasm,,5,0,130,0
4914,pygobject2,src-openeuler/pygobject2,,1,0,130,0
1412,intltool,src-openeuler/intltool,,1,0,130,0
3491,perl-Data-OptList,src-openeuler/perl-Data-OptList,,1,0,130,0
4913,pyflakes,src-openeuler/pyflakes,,6,0,130,0
4697,perl-XML-LibXML,src-openeuler/perl-XML-LibXML,,4,0,130,0
4916,pygtk2,src-openeuler/pygtk2,,3,0,130,0
4703,perl-XML-NamespaceSupport,src-openeuler/perl-XML-NamespaceSupport,,1,0,130,0
3257,perl-Authen-SASL,src-openeuler/perl-Authen-SASL,,1,0,130,0
4912,pyelftools,src-openeuler/pyelftools,,5,0,130,0
6959,saab-fonts,src-openeuler/saab-fonts,,3,0,130,1
3256,perl-Archive-Zip,src-openeuler/perl-Archive-Zip,,4,0,130,0
6548,qt5-qtimageformats,src-openeuler/qt5-qtimageformats,,4,0,130,0
6391,python-urwid,src-openeuler/python-urwid,,5,0,129,0
6435,python-wheel,src-openeuler/python-wheel,,5,0,129,0
1900,libburn,src-openeuler/libburn,,4,0,129,0
6436,python-which,src-openeuler/python-which,,1,0,129,0
837,galera,src-openeuler/galera,Synchronous multi-master wsrep provider (replication engine),5,0,129,1
6609,rear,src-openeuler/rear,,2,0,129,0
705,esc,src-openeuler/esc,,2,0,129,0
982,gnome-packagekit,src-openeuler/gnome-packagekit,,2,0,129,0
706,espeak-ng,src-openeuler/espeak-ng,,3,0,129,1
1881,libao,src-openeuler/libao,,1,0,129,0
842,gavl,src-openeuler/gavl,,3,0,129,0
907,gl-manpages,src-openeuler/gl-manpages,,4,0,129,0
6434,python-werkzeug,src-openeuler/python-werkzeug,,5,0,129,0
901,gimp,src-openeuler/gimp,,4,0,129,1
6617,redland,src-openeuler/redland,,2,0,129,0
6525,qpdf,src-openeuler/qpdf,,3,0,129,0
1892,libavc1394,src-openeuler/libavc1394,,2,0,129,0
6632,rhash,src-openeuler/rhash,,6,0,129,0
6517,pywbem,src-openeuler/pywbem,,4,0,129,0
6213,python-setuptools_scm,src-openeuler/python-setuptools_scm,,5,0,129,1
863,gegl04,src-openeuler/gegl04,,3,0,129,0
1878,libaec,src-openeuler/libaec,,1,0,129,0
6519,pyxdg,src-openeuler/pyxdg,,3,0,129,0
848,gcc_secure,src-openeuler/gcc_secure,Build with gcov,5,0,129,3
6648,rootsh,src-openeuler/rootsh,Shell wrapper for auditing,3,0,129,0
2990,obs-service-set_version,src-openeuler/obs-service-set_version,An OBS source service: Update spec file version,3,0,129,0
897,gfs2-utils,src-openeuler/gfs2-utils,,3,0,129,0
1940,liberation-fonts,src-openeuler/liberation-fonts,,4,0,129,0
6441,python-whoosh,src-openeuler/python-whoosh,,2,0,129,0
6622,reiserfs-utils,src-openeuler/reiserfs-utils,,4,0,129,0
6404,python-virtualenv,src-openeuler/python-virtualenv,,6,0,129,1
6197,python-scons,src-openeuler/python-scons,,5,0,129,0
6388,python-urlgrabber,src-openeuler/python-urlgrabber,,3,0,129,0
6354,python-toml,src-openeuler/python-toml,"Python Library for Tom's Obvious, Minimal Language",5,0,129,0
6604,re2,src-openeuler/re2,,2,0,129,0
6263,python-sphinx-theme-alabaster,src-openeuler/python-sphinx-theme-alabaster,,4,0,129,0
6545,qt5-qtdoc,src-openeuler/qt5-qtdoc,,4,0,129,0
6560,qt5-qttranslations,src-openeuler/qt5-qttranslations,,4,0,129,0
6559,qt5-qttools,src-openeuler/qt5-qttools,,4,0,129,0
6558,qt5-qtsvg,src-openeuler/qt5-qtsvg,,5,0,129,0
6229,python-singledispatch,src-openeuler/python-singledispatch,,3,0,129,0
6239,python-snowballstemmer,src-openeuler/python-snowballstemmer,,4,0,129,0
6547,qt5-qtgraphicaleffects,src-openeuler/qt5-qtgraphicaleffects,,5,0,129,0
938,glibmm24,src-openeuler/glibmm24,,3,0,129,0
6254,python-sphinx,src-openeuler/python-sphinx,,6,0,129,0
6549,qt5-qtlocation,src-openeuler/qt5-qtlocation,,4,0,129,0
6264,python-sphinx_rtd_theme,src-openeuler/python-sphinx_rtd_theme,,6,0,129,1
743,fdupes,src-openeuler/fdupes,,2,0,129,1
6550,qt5-qtmultimedia,src-openeuler/qt5-qtmultimedia,,6,0,129,0
789,flite,src-openeuler/flite,,1,0,129,0
6306,python-subprocess32,src-openeuler/python-subprocess32,A backport of the subprocess module from Python 3.2/3.3 for use on 2.x.,1,0,129,0
6556,qt5-qtserialport,src-openeuler/qt5-qtserialport,,4,0,129,0
6555,qt5-qtserialbus,src-openeuler/qt5-qtserialbus,,5,0,129,0
6283,python-sphinxcontrib-websupport,src-openeuler/python-sphinxcontrib-websupport,,5,0,129,0
6551,qt5-qtquickcontrols,src-openeuler/qt5-qtquickcontrols,,5,0,129,0
6552,qt5-qtquickcontrols2,src-openeuler/qt5-qtquickcontrols2,,4,0,129,0
795,fontawesome-fonts,src-openeuler/fontawesome-fonts,,4,0,129,0
6553,qt5-qtscript,src-openeuler/qt5-qtscript,,4,0,129,0
6544,qt5-qtdeclarative,src-openeuler/qt5-qtdeclarative,,6,0,129,0
812,fprintd,src-openeuler/fprintd,,4,0,129,0
813,freeglut,src-openeuler/freeglut,,2,0,129,0
933,glew,src-openeuler/glew,,3,0,129,0
6359,python-tqdm,src-openeuler/python-tqdm,"Fast, Extensible Progress Meter",4,0,129,0
1931,libdvdnav,src-openeuler/libdvdnav,,3,0,129,0
833,fwupd,src-openeuler/fwupd,,4,0,129,0
829,fuse-python,src-openeuler/fuse-python,Python bindings for FUSE - filesystem in userspace.,3,1,129,0
6539,qt5-qt3d,src-openeuler/qt5-qt3d,,5,0,129,0
6541,qt5-qtcanvas3d,src-openeuler/qt5-qtcanvas3d,,4,0,129,0
6568,qt5-qtxmlpatterns,src-openeuler/qt5-qtxmlpatterns,,4,0,129,0
765,festival-freebsoft-utils,src-openeuler/festival-freebsoft-utils,,3,0,129,0
820,freetds,src-openeuler/freetds,,2,0,129,0
6340,python-testtools,src-openeuler/python-testtools,,4,0,129,0
819,freerdp,src-openeuler/freerdp,,7,0,129,0
6543,qt5-qtconnectivity,src-openeuler/qt5-qtconnectivity,,4,0,129,0
815,freeipmi,src-openeuler/freeipmi,,4,0,129,0
766,fetchmail,src-openeuler/fetchmail,,8,0,129,0
6567,qt5-qtx11extras,src-openeuler/qt5-qtx11extras,,3,0,129,0
768,fftw,src-openeuler/fftw,,4,0,129,0
6566,qt5-qtwebsockets,src-openeuler/qt5-qtwebsockets,,4,0,129,0
6563,qt5-qtwebchannel,src-openeuler/qt5-qtwebchannel,,4,0,129,0
6562,qt5-qtwayland,src-openeuler/qt5-qtwayland,,6,0,129,0
777,fio,src-openeuler/fio,,9,0,129,2
780,firefox,src-openeuler/firefox,,12,0,129,117
1879,libaesgm,src-openeuler/libaesgm,,3,0,129,0
5499,python-gevent,src-openeuler/python-gevent,,5,0,129,1
1011,gnuplot,src-openeuler/gnuplot,,3,0,129,1
4590,perl-Text-WrapI18N,src-openeuler/perl-Text-WrapI18N,,1,0,129,0
4713,perl-XML-Simple,src-openeuler/perl-XML-Simple,,1,0,129,0
4709,perl-XML-SAX,src-openeuler/perl-XML-SAX,,4,0,129,0
1398,indent,src-openeuler/indent,,3,0,129,0
1709,keyrings-filesystem,src-openeuler/keyrings-filesystem,,2,0,129,0
1404,initial-setup,src-openeuler/initial-setup,,5,0,129,1
4662,perl-Unicode-LineBreak,src-openeuler/perl-Unicode-LineBreak,,3,0,129,0
4661,perl-Unicode-EastAsianWidth,src-openeuler/perl-Unicode-EastAsianWidth,,4,0,129,0
4637,perl-Types-Serialiser,src-openeuler/perl-Types-Serialiser,Simple data types for common serialization formats,3,0,129,0
1421,iperf3,src-openeuler/iperf3,,4,0,129,1
4585,perl-Text-Unidecode,src-openeuler/perl-Text-Unidecode,,1,0,129,0
4723,perl-XML-XPath,src-openeuler/perl-XML-XPath,,4,0,129,0
1698,kde-filesystem,src-openeuler/kde-filesystem,,4,0,129,2
1437,irrlicht,src-openeuler/irrlicht,,3,0,129,0
3527,perl-Devel-GlobalDestruction,src-openeuler/perl-Devel-GlobalDestruction,"Expose PL_dirty, the flag that marks global destruction",2,0,129,0
4515,perl-Test-RequiresInternet,src-openeuler/perl-Test-RequiresInternet,,1,0,129,0
3540,perl-Devel-Size,src-openeuler/perl-Devel-Size,Perl extension for finding the memory usage of Perl variables,2,0,129,0
3544,perl-Devel-Symdump,src-openeuler/perl-Devel-Symdump,,1,0,129,0
4504,perl-Test-Pod,src-openeuler/perl-Test-Pod,,1,0,129,0
4473,perl-Test-LeakTrace,src-openeuler/perl-Test-LeakTrace,Trace memory leaks,3,0,129,0
3559,perl-Digest-SHA1,src-openeuler/perl-Digest-SHA1,,2,0,129,0
4719,perl-XML-TokeParser,src-openeuler/perl-XML-TokeParser,,1,0,129,0
4726,perl-YAML,src-openeuler/perl-YAML,,4,0,129,1
3026,open-sans-fonts,src-openeuler/open-sans-fonts,,1,0,129,0
1368,ibus-m17n,src-openeuler/ibus-m17n,,3,0,129,1
3316,perl-CPAN,src-openeuler/perl-CPAN,"Query, download and build perl modules from CPAN sites",2,0,129,0
3332,perl-Canary-Stability,src-openeuler/perl-Canary-Stability,Canary to check perl compatibility for Schmorp's modules,3,0,129,0
4780,pesign,src-openeuler/pesign,,8,0,129,2
3369,perl-Class-Method-Modifiers,src-openeuler/perl-Class-Method-Modifiers,Provides Moose-like method modifiers,3,0,129,0
3382,perl-Class-XSAccessor,src-openeuler/perl-Class-XSAccessor,Generate fast XS accessors without runtime compilation,2,0,129,0
3390,perl-Compress-Bzip2,src-openeuler/perl-Compress-Bzip2,Provides a Compress::Zlib like Perl interface to the bzip2 library,2,0,129,0
3400,perl-Config-General,src-openeuler/perl-Config-General,Generic configuration module for Perl,2,0,129,0
1364,ibus-hangul,src-openeuler/ibus-hangul,,2,0,129,0
1366,ibus-libpinyin,src-openeuler/ibus-libpinyin,,3,0,129,0
1369,ibus-sayura,src-openeuler/ibus-sayura,,1,0,129,0
1386,iio-sensor-proxy,src-openeuler/iio-sensor-proxy,,3,0,129,0
1370,ibus-table,src-openeuler/ibus-table,,5,0,129,0
1371,ibus-table-array30,src-openeuler/ibus-table-array30,,3,0,129,1
1373,ibus-typing-booster,src-openeuler/ibus-typing-booster,,2,0,129,0
4749,perl-generators,src-openeuler/perl-generators,,5,0,129,0
3432,perl-Crypt-DES,src-openeuler/perl-Crypt-DES,Perl DES encryption module.,2,0,129,0
3437,perl-Crypt-OpenSSL-Bignum,src-openeuler/perl-Crypt-OpenSSL-Bignum,,2,0,129,0
4740,perl-common-sense,src-openeuler/perl-common-sense,'Common sense' Perl defaults,3,0,129,0
3445,perl-Crypt-PasswdMD5,src-openeuler/perl-Crypt-PasswdMD5,Perl extension for crypt()-compatible interfaces to the MD5-based crypt().,2,0,129,0
4730,perl-YAML-Tiny,src-openeuler/perl-YAML-Tiny,,3,0,129,0
3560,perl-Digest-SHA3,src-openeuler/perl-Digest-SHA3,A complete implementation of NIST SHA-3 cryptographic hash function,2,0,129,0
3572,perl-Email-Date-Format,src-openeuler/perl-Email-Date-Format,Produce RFC 2822 date strings,1,0,129,0
3583,perl-Encode-Detect,src-openeuler/perl-Encode-Detect,,1,0,129,0
3985,perl-Module-Install,src-openeuler/perl-Module-Install,,3,1,129,0
3698,perl-Font-TTF,src-openeuler/perl-Font-TTF,,1,0,129,0
3701,perl-GD,src-openeuler/perl-GD,A perl5 interface to Thomas Boutell's gd library,8,0,129,0
3702,perl-GD-Barcode,src-openeuler/perl-GD-Barcode,Create barcode image with GD,2,0,129,0
3705,perl-GSSAPI,src-openeuler/perl-GSSAPI,,1,0,129,0
3993,perl-Module-Install-ManifestSkip,src-openeuler/perl-Module-Install-ManifestSkip,Generate a MANIFEST.SKIP file,2,0,129,0
3992,perl-Module-Install-GithubMeta,src-openeuler/perl-Module-Install-GithubMeta,A Module::Install extension to include GitHub meta information in META.yml,3,0,129,0
3989,perl-Module-Install-AutoLicense,src-openeuler/perl-Module-Install-AutoLicense,Module::Install extension to automatically generate LICENSE files,2,0,129,0
3987,perl-Module-Install-AuthorTests,src-openeuler/perl-Module-Install-AuthorTests,Designate tests only run by module authors,2,0,129,0
3986,perl-Module-Install-AuthorRequires,src-openeuler/perl-Module-Install-AuthorRequires,Declare author-only dependencies,2,0,129,0
3974,perl-Module-Build-Tiny,src-openeuler/perl-Module-Build-Tiny,perl-Module-Build-Tiny,2,0,129,0
4381,perl-Sys-CPU,src-openeuler/perl-Sys-CPU,,3,0,129,0
3762,perl-HTTP-Daemon,src-openeuler/perl-HTTP-Daemon,,5,0,129,0
3931,perl-Mail-Sender,src-openeuler/perl-Mail-Sender,,2,0,129,0
3918,perl-MIME-Types,src-openeuler/perl-MIME-Types,MIME::Types - Definition of MIME types,2,0,129,0
3917,perl-MIME-Lite,src-openeuler/perl-MIME-Lite,MIME::Lite - low-calorie MIME generator,2,0,129,0
3794,perl-IO-All,src-openeuler/perl-IO-All,IO::All Perl module,3,0,129,0
3800,perl-IO-Multiplex,src-openeuler/perl-IO-Multiplex,,1,0,129,0
3846,perl-JSON-XS,src-openeuler/perl-JSON-XS,"JSON serializing/de-serializing, done correctly and fast",3,0,129,0
1592,jemalloc,src-openeuler/jemalloc,,5,0,129,1
3834,perl-Import-Into,src-openeuler/perl-Import-Into,Import packages into other packages,2,0,129,0
3690,perl-File-pushd,src-openeuler/perl-File-pushd,,2,0,129,0
3681,perl-File-Sync,src-openeuler/perl-File-Sync,Perl access to fsync() and sync() function calls,2,0,129,0
4100,perl-Net-CIDR-Lite,src-openeuler/perl-Net-CIDR-Lite,,2,0,129,0
4125,perl-Net-SMTP-SSL,src-openeuler/perl-Net-SMTP-SSL,,2,0,129,0
4375,perl-Switch,src-openeuler/perl-Switch,,1,0,129,0
4364,perl-Sub-Exporter-Progressive,src-openeuler/perl-Sub-Exporter-Progressive,,2,0,129,0
4361,perl-Sub-Exporter,src-openeuler/perl-Sub-Exporter,,1,0,129,0
4341,perl-String-CRC32,src-openeuler/perl-String-CRC32,,3,0,129,0
3616,perl-ExtUtils-Config,src-openeuler/perl-ExtUtils-Config,A wrapper for perl's configuration,2,0,129,0
3619,perl-ExtUtils-Helpers,src-openeuler/perl-ExtUtils-Helpers,Various portability utilities for module builders,2,0,129,0
4323,perl-Software-License,src-openeuler/perl-Software-License,,2,0,129,0
4321,perl-Socket-MsgHdr,src-openeuler/perl-Socket-MsgHdr,"Sendmsg, recvmsg and ancillary data operations",4,0,129,0
3622,perl-ExtUtils-InstallPaths,src-openeuler/perl-ExtUtils-InstallPaths,Build.PL install path logic made easy,2,0,129,0
4291,perl-SNMP_Session,src-openeuler/perl-SNMP_Session,,2,0,129,0
4268,perl-Readonly,src-openeuler/perl-Readonly,"Facility for creating read-only scalars, arrays, hashes",2,0,129,0
3637,perl-File-BaseDir,src-openeuler/perl-File-BaseDir,Use the Freedesktop.org base directory specification,2,0,129,0
3642,perl-File-DesktopEntry,src-openeuler/perl-File-DesktopEntry,Object to handle .desktop files,3,0,129,0
4229,perl-Pod-Coverage,src-openeuler/perl-Pod-Coverage,,1,0,129,0
3660,perl-File-MimeInfo,src-openeuler/perl-File-MimeInfo,Determine file type and open application,2,0,129,0
3670,perl-File-ReadBackwards,src-openeuler/perl-File-ReadBackwards,Read a file backwards by lines,2,0,129,0
4170,perl-Package-Constants,src-openeuler/perl-Package-Constants,List all constants declared in a package,2,0,129,0
3675,perl-File-ShareDir-Install,src-openeuler/perl-File-ShareDir-Install,,2,0,129,0
4127,perl-Net-SNMP,src-openeuler/perl-Net-SNMP,Object oriented interface to SNMP.,1,0,129,0
3285,perl-CGI,src-openeuler/perl-CGI,Handle Common Gateway Interface requests and responses,2,0,129,0
3278,perl-Business-ISBN-Data,src-openeuler/perl-Business-ISBN-Data,Data pack for Business::ISBN,2,0,129,0
3277,perl-Business-ISBN,src-openeuler/perl-Business-ISBN,Work with International Standard Book Numbers,2,0,129,0
5742,python-mock,src-openeuler/python-mock,,5,0,129,0
1125,gutenprint,src-openeuler/gutenprint,,4,0,129,0
5877,python-paramiko,src-openeuler/python-paramiko,,11,0,129,0
5867,python-packaging,src-openeuler/python-packaging,,5,0,129,1
3077,opensm,src-openeuler/opensm,,4,0,129,1
3078,opensp,src-openeuler/opensp,,2,0,129,0
5787,python-nose,src-openeuler/python-nose,,5,0,129,1
5773,python-netaddr,src-openeuler/python-netaddr,,4,0,129,0
5747,python-more-itertools,src-openeuler/python-more-itertools,,4,0,129,0
1151,hdf5,src-openeuler/hdf5,,6,0,129,17
1159,hfsplus-tools,src-openeuler/hfsplus-tools,,4,0,129,0
5533,python-hamcrest,src-openeuler/python-hamcrest,,3,0,129,0
3106,openwsman,src-openeuler/openwsman,,6,0,129,0
3110,opusfile,src-openeuler/opusfile,,3,0,129,0
5669,python-ldap,src-openeuler/python-ldap,An object-oriented API to access LDAP directory servers,11,1,129,0
3118,osc,src-openeuler/osc,,6,0,129,4
3128,overpass-fonts,src-openeuler/overpass-fonts,,3,0,129,0
5604,python-itsdangerous,src-openeuler/python-itsdangerous,,3,0,129,0
5601,python-iso8601,src-openeuler/python-iso8601,,6,0,129,0
5579,python-incremental,src-openeuler/python-incremental,,2,0,129,0
5555,python-humanize,src-openeuler/python-humanize,,4,0,129,0
5887,python-path,src-openeuler/python-path,,4,0,129,0
1810,kyotocabinet,src-openeuler/kyotocabinet,,1,0,129,1
5895,python-pbr,src-openeuler/python-pbr,,10,0,129,2
5901,python-pecan,src-openeuler/python-pecan,A WSGI object-dispatching web framework,5,0,129,0
6105,python-pytoml,src-openeuler/python-pytoml,,4,0,129,0
1840,leveldb,src-openeuler/leveldb,,4,0,129,0
5981,python-pyasn1,src-openeuler/python-pyasn1,,4,0,129,2
3038,openal-soft,src-openeuler/openal-soft,,3,0,129,1
5969,python-py,src-openeuler/python-py,,7,0,129,1
5959,python-psutil,src-openeuler/python-psutil,,6,0,129,0
1824,latex2html,src-openeuler/latex2html,,2,0,129,0
5948,python-pretend,src-openeuler/python-pretend,,3,0,129,0
3041,opencc,src-openeuler/opencc,,4,0,129,0
1091,gstreamer,src-openeuler/gstreamer,,5,0,129,0
1092,gstreamer-plugins-base,src-openeuler/gstreamer-plugins-base,,5,0,129,2
1093,gstreamer-plugins-good,src-openeuler/gstreamer-plugins-good,,5,0,129,0
1099,gtk,src-openeuler/gtk,,2,0,129,0
3048,openhpi,src-openeuler/openhpi,,2,0,129,0
5931,python-pluggy,src-openeuler/python-pluggy,,3,0,129,0
3049,openjade,src-openeuler/openjade,,1,0,129,0
1109,gtkmm30,src-openeuler/gtkmm30,,4,0,129,0
1110,gtksourceview3,src-openeuler/gtksourceview3,,2,0,129,0
1814,lame,src-openeuler/lame,,3,0,129,0
5550,python-httplib2,src-openeuler/python-httplib2,,8,0,129,0
5500,python-gflags,src-openeuler/python-gflags,,4,0,129,0
4846,pngquant,src-openeuler/pngquant,,3,0,129,1
4920,pyorbit,src-openeuler/pyorbit,,1,0,129,1
3211,patchutils,src-openeuler/patchutils,,3,0,129,0
5135,python-bcrypt,src-openeuler/python-bcrypt,,8,0,129,0
5128,python-backports-unittest_mock,src-openeuler/python-backports-unittest_mock,,2,0,129,0
3213,pax,src-openeuler/pax,,3,0,129,0
3215,pcaudiolib,src-openeuler/pcaudiolib,,3,0,129,0
5081,python-apipkg,src-openeuler/python-apipkg,,2,0,129,0
5070,python-aniso8601,src-openeuler/python-aniso8601,,5,0,129,0
4996,python-SecretStorage,src-openeuler/python-SecretStorage,,3,0,129,0
3219,pcp,src-openeuler/pcp,,16,0,129,2
3232,perftest,src-openeuler/perftest,,3,0,129,1
1948,libewf,src-openeuler/libewf,,3,0,129,0
1310,hwloc,src-openeuler/hwloc,,4,1,129,1
4875,pptp,src-openeuler/pptp,,3,0,129,1
4874,pps-tools,src-openeuler/pps-tools,,2,0,129,1
4865,portreserve,src-openeuler/portreserve,,1,0,129,0
3269,perl-BSD-Resource,src-openeuler/perl-BSD-Resource,,2,0,129,0
3270,perl-BSSolv,src-openeuler/perl-BSSolv,A new approach to package dependency solving,7,0,129,0
4856,poly2tri,src-openeuler/poly2tri,,1,0,129,0
4848,po4a,src-openeuler/po4a,,2,0,129,0
4847,pnm2ppa,src-openeuler/pnm2ppa,,2,0,129,0
5169,python-bottle,src-openeuler/python-bottle,,4,0,129,0
5180,python-cached_property,src-openeuler/python-cached_property,A cached-property for decorating methods in Python classes,4,0,129,0
5244,python-configparser,src-openeuler/python-configparser,,3,0,129,0
5245,python-configshell,src-openeuler/python-configshell,,5,0,129,1
5480,python-futures,src-openeuler/python-futures,,1,0,129,1
5477,python-funcsigs,src-openeuler/python-funcsigs,,3,0,129,0
5470,python-freezegun,src-openeuler/python-freezegun,,4,0,129,0
5468,python-fonttools,src-openeuler/python-fonttools,,3,0,129,3
5457,python-flit,src-openeuler/python-flit,,6,0,129,0
5439,python-fixtures,src-openeuler/python-fixtures,,3,0,129,0
5412,python-execnet,src-openeuler/python-execnet,,6,0,129,0
5410,python-evdev,src-openeuler/python-evdev,Provides bindings to the generic input event interface,1,0,129,0
5399,python-entrypoints,src-openeuler/python-entrypoints,,4,0,129,0
5388,python-ecdsa,src-openeuler/python-ecdsa,ECDSA cryptographic signature library,6,0,129,0
5372,python-dockerpty,src-openeuler/python-dockerpty,Python library to use the pseudo-tty of a docker container,4,0,129,0
5369,python-docker-pycreds,src-openeuler/python-docker-pycreds,Python bindings for the docker credentials store API,3,0,129,0
5368,python-docker,src-openeuler/python-docker,A Python library for the Docker Engine API,8,0,129,0
5364,python-dns,src-openeuler/python-dns,,8,0,129,1
5316,python-distro,src-openeuler/python-distro,,3,0,129,0
5309,python-dict2xml,src-openeuler/python-dict2xml,,2,0,129,0
5267,python-cryptography-vectors,src-openeuler/python-cryptography-vectors,,8,0,129,0
3198,paps,src-openeuler/paps,,2,0,129,0
5248,python-construct,src-openeuler/python-construct,,7,0,129,0
6660,rpcsvc-proto,src-openeuler/rpcsvc-proto,,6,0,129,0
2322,marisa,src-openeuler/marisa,,4,0,129,0
6554,qt5-qtsensors,src-openeuler/qt5-qtsensors,,4,0,129,0
192,aspell,src-openeuler/aspell,,3,0,129,0
2975,nvmetcli,src-openeuler/nvmetcli,,3,2,129,0
7256,tinycdb,src-openeuler/tinycdb,,1,0,129,3
622,dvdplusrw-tools,src-openeuler/dvdplusrw-tools,,3,0,129,0
375,clamav,src-openeuler/clamav,,14,0,129,0
2085,libpeas,src-openeuler/libpeas,,7,0,129,0
